PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
55,71,0,39092.611500000006,0,2,0,00300,2,1,0,1,1,1,b,2,1,1,2,23,1,2,b,6,1,01,12,2,1,1,1,39092.611500000006
58,72,0,10303.479000000001,0,2,0,00300,2,1,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,1,1,1,17778.552
12,73,0,39092.611500000006,30,2,0,01101,2,1,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,6,1,1,1,1,427998.4365
13,73,0,39092.611500000006,0,2,0,01101,2,1,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,1,1,1,39092.611500000006
61,33,0,0,40,3,1,00305,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,55557.975000000006
59,33,0,0,40,3,1,00305,2,1,0,1,1,2,b,2,1,1,4,23,2,2,b,1,1,01,13,1,2,1,1,68689.86
67,72,0,8081.160000000001,0,1,0,00100,2,2,0,1,1,b,b,2,5,b,4,24,1,2,b,6,1,01,2,2,1,1,1,88892.76000000001
151,53,0,0,30,2,0,00300,2,1,0,1,1,1,b,2,2,1,4,16,2,2,b,1,1,01,9,1,2,1,1,24273.78435
109,53,0,0,40,2,0,00300,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,8,1,2,1,1,56568.12
148,21,0,0,40,2,0,00300,2,1,0,1,1,1,b,2,5,b,4,13,1,2,b,1,1,01,6,1,2,1,1,12121.740000000002
96,69,0,25253.625,0,2,0,00500,2,2,0,1,1,b,b,2,1,1,2,22,1,2,b,6,1,01,2,1,1,1,1,34243.9155
99,67,0,9697.392,0,2,0,00500,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,12121.740000000002
114,56,50.507250000000006,0,0,1,0,00100,1,4,0,1,1,b,b,2,4,1,4,21,2,1,b,6,1,01,2,1,2,1,1,50.507250000000006
105,79,0,24546.523500000003,0,2,0,00700,2,2,0,1,1,b,b,2,1,1,2,16,1,2,b,6,1,01,2,1,1,1,1,61214.787000000004
105,75,0,20910.001500000002,0,2,0,00700,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,20910.001500000002
63,60,0,12424.783500000001,0,2,0,00500,2,1,0,1,1,b,b,2,1,2,4,16,2,1,b,6,1,01,2,1,1,1,1,12424.783500000001
58,61,0,0,50,2,0,00500,2,1,0,1,1,1,b,2,1,1,2,22,1,2,b,1,1,01,12,1,2,1,1,166673.92500000002
193,32,0,0,30,1,0,00700,2,3,0,1,5,1,b,2,5,b,4,21,2,2,b,1,2,02,18,2,2,8,3,15455.2185
70,44,0,0,50,4,2,01300,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,68689.86
63,46,0,0,40,4,2,01300,2,1,0,1,1,2,b,2,1,1,4,21,1,2,b,1,1,01,17,1,2,1,1,52527.54
93,81,0,39092.611500000006,0,2,0,00100,2,2,0,1,1,b,b,2,1,1,4,22,1,2,b,6,1,01,2,2,1,1,1,268395.52650000004
94,81,0,0,0,2,0,00100,2,2,0,1,1,b,b,2,1,1,4,21,2,1,b,6,1,01,2,2,1,1,1,0
119,28,0,0,40,4,2,01100,2,1,0,1,1,5,b,2,1,1,1,18,1,2,b,4,1,24,19,1,2,1,1,56568.12
99,28,0,0,15,4,2,01100,2,1,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,24,8,1,2,1,1,4747.681500000001
72,54,0,0,40,2,0,00900,2,1,0,1,1,3,b,2,1,1,4,18,1,2,b,1,1,01,18,1,2,1,1,207079.725
63,54,0,0,40,2,0,00900,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,14,1,2,1,1,161623.2
67,89,0,14647.1025,0,1,0,00301,2,2,0,1,4,b,1,1,2,1,2,01,1,2,b,6,1,01,2,2,1,1,7,14647.1025
118,64,0,0,45,2,0,00904,2,2,0,1,4,1,1,1,1,1,4,22,1,2,b,1,1,01,6,1,2,6,4,126268.12500000001
142,57,0,9394.3485,0,2,0,00904,2,2,0,1,4,1,1,1,1,1,4,21,2,1,b,6,1,01,11,2,1,6,4,9394.3485
173,69,0,16364.349000000002,48,3,0,00304,1,2,0,1,2,6,1,1,1,1,4,12,1,1,b,1,1,03,17,2,1,1,2,69902.034
176,61,0,0,48,3,0,00304,1,2,0,1,2,1,1,1,1,1,4,17,2,1,b,1,1,03,17,1,2,1,2,351530.46
256,34,0,0,17,3,0,00304,1,2,0,1,1,1,1,1,5,b,4,19,1,2,b,1,1,03,7,2,1,1,1,7980.1455000000005
32,62,0,0,51,1,0,01101,2,3,0,1,1,1,b,2,5,b,4,20,1,1,b,3,1,01,7,1,2,1,1,51850.74285
70,39,0,0,70,3,1,00300,2,1,0,1,4,1,1,1,1,1,4,21,1,2,b,1,1,01,7,1,2,1,4,171724.65000000002
71,39,0,0,50,3,1,00300,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,7,1,2,1,1,111115.95000000001
109,61,0,0,40,3,1,00905,2,2,0,1,4,1,b,2,1,1,4,22,1,1,b,1,1,01,6,1,2,2,6,75760.875
130,49,0,0,40,3,1,00905,2,2,0,1,4,1,b,2,1,1,4,22,2,2,b,1,1,01,11,1,2,2,6,133339.14
58,68,0,23031.306,10,1,0,00305,1,3,0,1,2,2,3,1,1,1,4,01,1,1,b,1,1,03,14,2,1,8,2,129096.531
136,34,0,0,30,1,0,00302,2,3,0,1,1,6,b,2,5,b,4,24,1,2,b,1,1,17,16,2,1,1,1,40405.8
119,62,0,0,45,1,0,00303,2,3,0,1,2,1,1,1,2,1,4,12,2,2,b,1,1,03,6,1,1,1,2,87882.615
58,67,0,8788.2615,0,2,0,00901,2,2,0,1,1,b,b,2,1,2,4,18,2,2,b,6,1,01,2,1,1,1,1,6666.957
58,71,0,32324.640000000003,0,2,0,00901,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,84549.13650000001
42,52,0,0,40,2,0,00700,2,1,0,1,1,1,b,2,1,3,4,16,1,2,b,1,1,01,17,1,2,1,1,64649.280000000006
53,48,0,0,40,2,0,00700,2,1,0,1,1,1,b,2,1,2,4,20,2,2,b,1,1,01,14,1,2,1,1,35557.104
106,47,0,0,40,5,3,00900,2,1,0,1,1,3,b,2,1,1,4,23,1,2,b,1,1,01,13,1,2,1,1,101014.5
112,46,0,0,50,5,3,00900,2,1,0,1,1,7,b,2,1,1,4,21,2,2,b,1,1,01,11,1,2,1,1,50507.25
31,52,0,0,25,3,0,00101,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,74750.73000000001
32,63,0,0,55,3,0,00101,2,1,0,1,1,6,b,2,1,1,4,23,1,1,b,1,1,01,12,1,2,1,1,442443.51
44,23,0,0,40,3,0,00101,2,1,0,1,1,2,b,2,5,b,4,21,2,2,b,1,1,01,17,1,2,1,1,28284.06
106,88,0,20202.9,0,1,0,00101,2,2,0,1,1,b,b,2,2,1,4,21,2,1,b,6,1,01,2,1,1,1,1,20707.9725
184,54,0,0,40,2,0,01300,2,2,0,1,1,2,b,2,1,1,4,21,1,2,b,1,1,01,17,1,2,1,1,149501.46000000002
130,53,0,0,45,2,0,01300,2,2,0,1,1,1,b,2,1,1,4,20,2,2,b,1,1,01,12,1,2,1,1,40405.8
86,43,0,0,45,4,2,00700,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,6,1,2,1,1,113136.24
68,43,0,0,50,4,2,00700,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,4,1,2,1,1,120207.255
114,64,0,0,40,2,0,00900,2,1,0,1,1,1,b,2,1,2,4,16,1,1,b,1,1,01,6,1,2,1,1,117176.82
89,64,0,0,20,2,0,00900,2,1,0,1,1,1,b,2,1,2,4,16,2,2,b,1,1,01,17,1,2,1,1,9091.305
159,68,0,17172.465,24,1,0,00303,2,2,0,1,1,1,b,2,2,1,4,19,2,2,b,1,1,01,14,2,1,1,1,77781.16500000001
56,68,0,0,1,1,0,00302,2,3,0,1,2,2,3,1,2,1,4,12,1,2,b,1,1,03,14,1,2,1,2,959.6377500000001
109,56,0,0,8,1,0,00102,1,3,0,1,1,1,b,2,5,b,4,12,2,2,b,6,1,01,8,2,1,2,1,6565.9425
23,52,0,0,26,3,0,01500,2,2,0,1,1,6,b,2,1,1,4,16,2,2,b,1,1,01,12,1,2,1,1,25253.625
24,52,0,0,40,3,0,01500,2,2,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,8,1,2,1,1,45456.525
40,24,0,0,40,3,0,01500,2,2,0,1,1,1,b,2,5,b,4,16,1,2,b,1,2,01,16,2,2,1,1,16162.320000000002
31,55,0,0,0,1,0,00902,2,3,0,1,1,1,b,2,3,1,4,16,1,1,b,6,1,01,9,1,1,1,1,22829.277000000002
295,48,0,0,40,3,1,00905,2,1,0,1,4,1,2,1,5,b,4,16,2,2,b,1,1,01,15,2,1,2,3,26263.77
321,21,0,0,0,3,1,00905,2,1,0,1,1,b,1,1,5,b,4,21,2,2,b,6,1,01,2,2,1,2,1,0
359,17,0,0,0,3,1,00905,2,1,0,1,1,b,1,1,5,b,4,14,2,2,7,6,1,01,2,2,1,2,1,0
81,74,0,15758.262,0,2,0,00902,2,2,0,1,1,b,1,1,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,31718.553000000004
86,75,0,11010.5805,24,2,0,00902,2,2,0,1,1,4,1,1,1,1,4,16,1,2,b,1,1,01,18,1,1,1,1,78084.20850000001
48,32,0,0,70,2,0,00905,2,3,0,1,1,1,3,1,1,1,4,16,1,2,b,1,1,03,9,1,2,1,1,76771.02
70,35,0,0,6,2,0,00905,2,3,0,1,5,1,2,1,1,1,4,22,1,2,b,1,1,03,9,1,2,1,3,17172.465
102,37,0,0,0,2,0,00905,2,3,0,1,4,1,1,1,5,b,4,18,1,2,b,3,1,03,16,2,1,1,3,0
362,62,0,12525.798,0,1,0,00901,1,3,0,1,1,b,b,2,5,b,4,15,1,1,b,6,1,01,2,2,1,1,1,12525.798
224,87,0,15152.175000000001,0,1,0,00902,2,4,0,1,4,b,b,2,2,1,4,12,2,1,b,6,1,01,2,2,1,1,5,24344.4945
180,26,0,0,40,2,0,00302,2,3,0,1,1,1,b,2,5,b,4,19,2,2,b,3,1,01,6,1,2,2,1,6060.870000000001
198,26,0,0,40,2,0,00302,2,3,0,1,1,2,b,2,5,b,4,19,2,2,b,1,1,01,14,1,2,2,1,18687.682500000003
58,31,0,0,50,2,0,00103,2,3,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,6,1,2,1,1,163956.63495
60,31,0,0,60,2,0,00103,2,3,0,1,1,7,b,2,1,1,4,21,2,2,b,1,1,01,14,1,2,1,1,56568.12
79,69,0,10101.45,32,2,0,00105,2,2,0,1,1,6,b,2,1,1,4,23,1,2,b,1,1,01,12,1,1,1,1,227282.62500000003
81,69,0,20202.9,0,2,0,00105,2,2,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,1,1,1,74144.64300000001
65,69,0,9596.3775,0,1,0,00305,1,3,0,1,1,b,b,2,3,1,4,19,1,1,b,6,1,01,2,2,1,1,1,9596.3775
49,68,0,25455.654000000002,0,3,0,00700,2,2,0,1,1,1,b,2,1,1,4,16,1,2,b,6,1,01,13,2,1,1,1,38789.568
60,68,0,11717.682,27,3,0,00700,2,2,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,2,1,1,1,37173.336
79,22,0,0,40,3,0,00700,2,2,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,6,1,2,1,1,30304.350000000002
115,48,0,0,55,4,2,00101,2,2,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,303043.5
91,50,0,0,0,4,2,00101,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,0
93,17,0,0,24,4,2,00101,2,2,0,1,1,1,b,2,5,b,4,15,2,2,2,6,1,01,16,1,2,1,1,808.1160000000001
51,64,0,0,38,2,0,00303,2,2,0,1,1,7,b,2,1,1,4,23,1,2,b,1,1,01,14,1,2,1,1,385370.3175
53,63,0,0,0,2,0,00303,2,2,0,1,1,1,b,2,1,1,4,22,2,2,b,6,1,01,16,1,2,1,1,16465.3635
72,46,0,0,40,4,2,00102,2,1,0,1,4,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,6,202029
65,50,0,0,40,4,2,00102,2,1,0,1,1,1,b,2,1,1,4,22,2,2,b,1,1,01,6,1,2,1,1,118186.96500000001
60,81,0,23536.378500000003,0,2,0,00105,2,1,0,1,1,b,b,2,2,1,4,22,1,2,b,6,1,01,2,1,1,1,1,30809.4225
81,67,0,25253.625,0,2,0,00105,2,1,0,1,1,6,b,2,3,1,4,20,1,2,b,6,1,01,6,1,1,1,1,25253.625
77,57,0,0,20,2,0,00105,2,1,0,1,1,1,b,2,3,1,4,16,2,2,b,1,2,01,11,2,2,1,1,24243.480000000003
87,73,0,30304.350000000002,0,4,0,00306,2,1,0,1,4,1,1,1,1,2,4,20,1,2,b,6,1,01,6,1,1,6,4,35355.075000000004
80,66,0,9091.305,40,4,0,00306,2,1,0,1,4,1,1,1,1,2,4,20,2,2,b,1,1,01,8,2,1,6,4,85862.32500000001
176,33,0,0,40,4,0,00306,2,1,0,1,4,1,1,1,5,b,4,21,1,2,b,1,1,01,6,1,2,6,4,85862.32500000001
159,32,0,0,0,4,0,00306,2,1,0,1,1,b,1,1,5,b,4,21,2,1,b,6,1,01,2,1,1,6,1,9091.305
54,60,0,0,55,2,0,01500,2,1,0,1,1,4,b,2,1,1,4,22,2,2,b,1,1,01,18,1,2,1,1,86367.3975
40,61,0,0,40,2,0,01500,2,1,0,1,1,4,b,2,1,1,4,21,1,2,b,1,1,01,18,1,2,1,1,101014.5
183,38,0,0,20,2,1,00302,2,3,0,1,1,2,b,2,5,b,4,16,2,2,b,1,1,01,16,2,1,2,1,20202.9
108,36,0,0,45,1,0,00100,2,3,0,1,1,5,b,2,5,b,4,19,2,2,b,1,1,01,9,1,2,1,1,45759.5685
68,48,0,0,0,5,3,00102,2,2,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,2,1,1,0
79,48,0,0,55,5,3,00102,2,2,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,11,1,2,1,1,724273.9650000001
67,16,0,0,0,5,3,00102,2,2,0,1,1,b,b,2,5,b,b,13,2,2,2,6,1,01,2,1,2,1,1,0
67,15,0,0,0,5,3,00102,2,2,0,1,1,b,b,2,5,b,b,12,2,2,2,b,1,01,2,1,2,1,1,0
72,81,0,20808.987,0,1,0,00301,2,3,0,1,1,b,b,2,2,2,4,19,2,2,b,6,1,01,2,2,1,1,1,54345.80100000001
59,91,0,17374.494000000002,0,1,0,00300,2,1,0,1,1,b,b,2,3,1,2,19,1,1,b,6,1,01,2,1,1,1,1,41921.0175
58,79,0,13030.8705,0,3,0,00105,2,1,0,1,4,b,4,1,3,1,4,16,2,1,b,6,1,02,2,1,1,1,3,32829.7125
101,53,0,0,40,3,0,00105,2,1,0,1,1,2,1,1,3,2,4,15,1,2,b,3,1,02,14,1,2,1,1,101014.5
71,51,0,0,0,3,0,00105,2,1,0,1,1,b,1,1,5,b,4,09,2,2,b,6,1,02,2,1,2,1,1,0
109,48,0,0,40,1,0,00102,2,2,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,10,1,2,1,1,132935.082
89,79,0,12323.769,0,2,0,00302,1,1,0,1,4,1,b,2,4,1,4,17,2,1,b,6,1,01,15,1,1,2,3,23435.364
115,44,0,0,40,2,0,00302,1,1,0,1,4,1,b,2,5,b,4,16,1,1,b,1,1,01,11,1,1,2,3,75760.875
45,55,0,0,50,3,0,00304,2,1,0,1,1,3,b,2,1,1,4,16,1,2,b,1,1,01,13,1,2,1,1,56568.12
45,55,0,0,0,3,0,00304,2,1,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,2,1,1,0
75,26,0,0,35,3,0,00304,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,6,1,2,1,1,14748.117
46,63,0,0,45,2,0,01300,2,1,0,1,1,1,b,2,3,2,4,21,2,2,b,1,1,01,11,1,2,1,1,126268.12500000001
38,30,0,0,0,2,0,01300,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,3,1,01,8,1,2,1,1,0
39,67,0,0,0,2,0,00700,2,2,0,1,1,b,b,2,1,1,4,16,1,2,b,6,1,01,2,1,1,1,1,30304.350000000002
46,65,0,21718.1175,0,2,0,00700,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,43941.3075
69,36,0,0,40,2,0,00301,2,1,0,1,1,4,b,2,1,1,2,22,1,2,b,1,1,01,15,1,1,1,1,105055.08
61,34,0,0,35,2,0,00301,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,8,1,2,1,1,2525.3625
54,54,0,0,40,4,1,01101,2,1,0,1,1,1,b,2,1,1,4,19,1,2,b,3,1,01,6,1,2,1,1,53537.685000000005
67,51,0,0,40,4,1,01101,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,1,1,01,11,1,2,1,1,30304.350000000002
56,18,0,0,20,4,1,01101,2,1,0,1,1,1,b,2,5,b,4,19,1,2,b,1,1,01,6,1,2,1,1,2828.4060000000004
47,16,0,0,10,4,1,01101,2,1,0,1,1,1,b,2,5,b,b,13,2,2,1,1,1,01,16,1,2,1,1,1818.2610000000002
71,54,0,0,16,3,0,01101,2,1,0,1,1,4,b,2,1,1,4,21,2,1,b,1,1,01,13,1,2,1,1,8081.160000000001
60,54,0,0,40,3,0,01101,2,1,0,1,1,1,b,2,1,1,4,20,1,2,b,1,1,01,6,1,2,1,1,96973.92000000001
53,28,0,0,0,3,0,01101,2,1,0,1,1,1,b,2,5,b,4,20,2,2,b,6,1,01,12,1,1,1,1,0
110,43,0,0,50,2,1,00300,2,1,0,1,1,1,b,2,3,1,4,21,2,2,b,1,1,01,11,1,2,1,1,222231.90000000002
110,40,0,0,50,2,1,00300,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,8,1,2,1,1,239404.36500000002
114,15,0,0,0,2,1,00300,2,1,0,1,1,b,b,2,5,b,b,11,2,2,7,b,1,01,2,1,2,1,1,0
50,72,0,20202.9,0,1,0,00303,2,3,0,1,1,1,b,2,3,3,4,21,1,2,b,6,1,01,12,1,1,1,1,78791.31000000001
58,68,0,24243.480000000003,50,2,0,00100,2,1,0,1,1,1,b,2,1,1,4,20,1,2,b,1,1,01,12,1,1,1,1,77781.16500000001
62,68,0,18182.61,40,2,0,00100,2,1,0,1,1,3,1,1,1,1,4,19,2,2,b,1,1,01,13,1,1,1,1,50507.25
76,75,0,12121.740000000002,0,2,0,00303,2,2,0,1,1,b,b,2,1,1,4,22,2,2,b,6,1,01,2,1,1,1,1,60719.815950000004
90,81,0,13333.914,0,2,0,00303,2,2,0,1,1,b,b,2,1,1,2,20,1,1,b,6,1,01,2,1,1,1,1,13333.914
121,77,0,28587.1035,0,2,0,00304,2,3,0,1,1,b,b,2,1,1,4,21,1,2,b,6,1,01,2,2,1,1,1,54790.264800000004
111,77,0,13232.899500000001,0,2,0,00304,2,3,0,1,1,b,b,2,1,1,4,18,2,2,b,6,1,01,2,2,1,1,1,22364.6103
132,36,0,0,50,2,0,00901,2,3,0,1,1,1,1,1,1,1,4,15,2,1,b,6,1,03,6,2,1,8,1,90913.05
144,42,0,0,40,2,0,00901,2,3,0,1,1,1,1,1,1,1,4,16,1,2,b,3,1,03,9,2,1,8,1,26263.77
42,44,0,0,0,10,6,00500,1,1,0,1,1,b,b,2,1,1,4,20,2,2,b,6,1,03,2,1,2,1,1,0
92,41,0,0,52,10,6,00500,1,1,0,1,1,1,b,2,1,1,4,18,1,2,b,1,1,01,17,1,2,1,1,92933.34000000001
109,35,0,0,32,10,6,00500,1,1,0,1,1,3,b,2,5,b,4,15,2,2,b,1,1,03,10,1,2,1,1,29314.407900000002
69,35,0,0,53,10,6,00500,1,1,0,1,1,7,b,2,1,2,4,22,1,2,b,1,1,01,7,1,2,1,1,40405.8
36,68,0,0,30,1,0,00101,2,1,0,1,1,7,b,2,5,b,4,22,2,2,b,1,1,01,12,1,1,1,1,61618.845
53,69,0,23738.4075,0,1,0,00901,2,2,0,1,1,b,b,2,3,3,2,12,1,1,b,6,1,01,2,1,1,1,1,44759.524950000006
93,55,0,0,40,3,1,00303,2,2,0,1,5,1,1,1,1,1,4,24,1,2,b,1,1,01,6,1,2,1,5,164047.548
151,57,0,0,0,3,1,00303,2,2,0,1,5,b,1,1,1,1,4,21,2,2,b,6,1,01,2,1,2,6,4,0
131,17,0,0,0,3,1,00303,2,2,0,1,1,b,b,2,5,b,4,14,2,2,2,6,1,01,2,1,2,1,1,0
49,56,0,0,40,2,0,00302,2,1,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,9,1,2,1,1,151521.75
58,57,0,0,40,2,0,00302,2,1,0,1,1,2,b,2,1,1,4,21,2,2,b,1,1,01,13,1,2,1,1,25253.625
227,42,0,0,48,3,1,00300,2,1,0,1,1,4,b,2,1,1,2,21,1,2,b,1,1,01,18,1,2,1,1,121217.40000000001
219,47,0,0,37,3,1,00300,2,1,0,1,1,4,b,2,1,1,4,21,2,2,b,1,1,01,18,1,2,1,1,75760.875
85,52,0,7879.131,0,2,0,00100,2,3,0,1,5,b,2,1,1,1,4,16,2,1,b,6,1,03,2,1,2,8,3,9394.3485
173,45,0,0,40,2,0,00100,2,3,0,1,4,1,1,1,1,1,4,18,1,2,b,1,2,02,17,2,2,8,3,33334.785
65,56,0,0,50,4,2,00100,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,181826.1
54,53,0,0,40,4,2,00100,2,1,0,1,1,3,b,2,1,1,4,21,2,2,b,1,1,01,13,1,2,1,1,80811.6
70,17,0,0,5,4,2,00100,2,1,0,1,1,1,b,2,5,b,4,15,2,1,1,1,1,01,16,1,2,1,1,303.0435
73,15,0,0,0,4,2,00100,2,1,0,1,1,b,b,2,5,b,b,12,1,2,1,b,1,01,2,1,2,1,1,0
54,64,0,0,40,3,0,00906,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,15,1,2,1,1,30304.350000000002
53,67,0,0,42,3,0,00906,2,1,0,1,1,7,b,2,1,1,4,23,1,2,b,1,1,01,14,1,2,1,1,161623.2
119,30,0,0,50,3,0,00906,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,2,1,01,12,1,2,1,1,71518.266
55,62,0,0,40,3,0,00300,2,1,0,1,1,2,b,2,1,2,4,20,2,2,b,1,1,01,15,1,2,1,1,28284.06
53,60,0,0,42,3,0,00300,2,1,0,1,1,1,b,2,1,2,4,21,1,2,b,1,1,01,6,1,2,1,1,95741.54310000001
67,26,0,0,40,3,0,00300,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,16,1,2,1,1,32324.640000000003
73,68,0,0,0,2,0,00300,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,86165.36850000001
68,68,0,0,0,2,0,00300,2,2,0,1,1,1,b,2,1,1,4,21,1,2,b,6,1,01,17,1,1,1,1,47476.815
52,87,0,8182.174500000001,0,2,0,00902,2,2,0,1,1,b,b,2,1,1,2,22,1,1,b,6,1,01,2,1,1,1,1,82932.9045
55,87,0,5757.8265,0,2,0,00902,2,2,0,1,1,b,b,2,1,1,4,18,2,1,b,6,1,01,2,1,1,1,1,5757.8265
110,78,0,29496.234,30,2,0,00903,2,1,0,1,1,2,2,1,3,1,2,23,1,1,b,1,1,01,10,1,1,1,1,44648.409
225,27,0,0,40,2,0,00903,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,14,1,2,1,1,37880.4375
73,66,0,17273.4795,40,3,0,00904,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,6,1,1,1,1,204352.3335
77,61,0,0,0,3,0,00904,2,1,0,1,1,b,b,2,1,1,4,20,2,2,b,6,1,01,2,1,2,1,1,0
108,28,0,0,40,3,0,00904,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,6,1,2,1,1,40405.8
186,61,0,24142.465500000002,60,3,0,00500,2,1,0,1,1,3,b,2,1,3,4,22,1,2,b,1,1,01,18,1,2,1,1,229201.90050000002
204,43,0,0,0,3,0,00500,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,6,1,01,11,1,2,1,1,0
246,18,0,0,18,3,0,00500,2,1,0,1,1,1,b,2,5,b,4,14,2,2,b,1,1,01,8,1,2,1,1,7879.131
65,88,0,0,0,2,0,00306,2,2,0,1,1,1,b,2,2,1,2,22,1,1,b,6,1,01,7,1,1,1,1,72734.48058
89,41,0,0,40,2,0,00306,2,2,0,1,1,2,b,2,4,1,4,21,1,2,b,1,1,01,14,1,2,1,1,35688.42285
104,43,0,0,60,3,1,00306,2,1,0,1,1,6,b,2,1,1,4,21,1,2,b,1,1,01,8,1,2,1,1,27273.915
103,43,0,0,60,3,1,00306,2,1,0,1,1,6,b,2,1,1,4,18,2,2,b,1,1,01,8,1,2,1,1,27273.915
178,44,0,0,40,5,3,00300,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,2,1,01,13,1,2,1,1,89902.90500000001
136,51,0,0,40,5,3,00300,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,7,1,2,1,1,151521.75
141,59,0,0,40,1,0,01300,2,3,0,1,4,1,3,1,3,2,4,19,1,2,b,1,1,01,6,1,2,6,4,64649.280000000006
451,49,0,0,40,1,0,01300,2,3,0,1,4,6,3,1,3,1,4,16,2,2,b,1,1,01,17,1,2,6,4,22122.1755
113,53,0,0,20,2,0,00105,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,8,1,2,1,1,4848.696
116,53,0,0,45,2,0,00105,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,7,1,2,1,1,105055.08
76,74,0,27172.900500000003,0,2,0,00700,1,1,0,1,1,b,b,2,3,1,4,16,2,2,b,6,1,01,2,2,1,1,1,27172.900500000003
103,50,0,0,0,2,0,00700,1,1,0,1,1,2,b,2,5,b,4,14,1,1,b,6,1,01,11,2,1,1,1,0
66,95,0,3636.5220000000004,0,2,0,00700,2,3,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,3636.5220000000004
65,95,0,5454.783,0,2,0,00700,2,3,0,1,1,b,b,2,1,1,2,22,1,1,b,6,1,01,2,1,1,1,1,52729.569
79,36,0,0,40,3,1,00301,2,3,0,1,5,1,1,1,1,1,4,22,2,2,b,1,1,01,11,1,2,6,4,85862.32500000001
79,35,0,0,40,3,1,00301,2,3,0,1,5,1,1,1,1,1,4,22,1,2,b,1,1,01,12,1,2,6,4,80811.6
50,55,0,0,35,2,0,00306,2,2,0,1,1,3,b,2,1,1,4,22,1,2,b,2,1,01,13,1,2,1,1,80811.6
55,58,0,0,65,2,0,00306,2,2,0,1,1,1,b,2,1,1,4,23,2,2,b,1,1,01,14,1,2,1,1,202029
