PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
85,34,0,0,50,1,0,01100,2,1,0,1,1,1,b,2,5,b,4,20,1,2,b,1,1,01,12,1,2,1,1,60785.81999999999
147,40,0,0,40,2,0,00305,2,3,0,1,2,1,1,1,5,b,4,17,1,2,b,1,1,03,6,2,1,1,2,35458.395
243,22,0,0,40,2,0,00305,2,3,0,1,2,1,1,1,5,b,4,19,1,2,b,1,1,03,6,2,1,1,2,16716.100499999997
125,54,0,0,35,5,2,00700,2,1,1,2,1,4,b,2,1,1,4,21,2,2,b,1,1,01,18,1,2,1,1,76995.37199999999
122,51,0,0,35,5,2,00700,2,1,1,2,1,1,b,2,1,2,4,19,2,2,b,1,1,01,16,1,2,1,1,63318.56249999999
135,83,0,19552.7721,0,5,2,00700,2,1,1,2,1,b,b,2,2,1,4,16,2,2,b,6,1,01,2,1,1,1,1,31912.5555
197,42,0,0,50,6,4,00905,2,3,0,1,1,1,b,2,1,2,4,21,1,1,b,1,1,01,4,1,2,2,1,78413.70779999999
229,39,0,0,40,6,4,00905,2,3,0,1,5,2,1,1,1,1,4,23,2,2,b,1,1,01,13,1,2,1,5,116506.15499999998
128,53,0,0,30,2,0,00303,2,1,0,1,1,1,b,2,1,1,4,23,2,2,b,1,1,01,12,1,2,1,1,43056.6225
148,51,0,0,50,2,0,00303,2,1,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,11,1,2,1,1,151964.55
88,43,0,0,40,2,0,01500,2,1,0,1,1,1,b,2,1,2,4,21,1,2,b,1,1,01,6,1,2,1,1,66864.40199999999
110,46,0,0,25,2,0,01500,2,1,0,1,1,1,b,2,1,3,4,16,2,2,b,6,1,01,12,1,2,1,1,1013.0969999999999
58,64,0,0,40,2,0,00304,2,1,0,1,1,1,b,2,1,2,4,20,1,2,b,1,1,01,6,1,2,1,1,82060.85699999999
62,53,0,0,50,2,0,00304,2,1,0,1,1,1,b,2,1,2,4,17,2,2,b,1,1,01,8,1,2,1,1,151964.55
107,45,0,0,25,4,2,00306,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,34445.297999999995
121,47,0,0,40,4,2,00306,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,7,1,2,1,1,102322.79699999999
222,39,0,0,40,3,2,00104,2,3,0,1,1,1,1,1,5,b,4,19,1,2,b,1,1,03,7,1,2,8,1,51667.94699999999
224,37,0,0,40,3,1,00105,2,3,0,1,5,1,b,2,1,1,4,16,1,2,b,1,2,01,8,2,2,2,3,4052.3879999999995
209,37,0,0,40,3,1,00105,2,3,0,1,5,1,b,2,1,1,4,16,2,2,b,3,1,01,15,2,1,2,3,22490.753399999998
99,48,0,0,44,1,0,00700,2,2,0,1,1,1,b,2,3,1,4,16,1,2,b,1,1,01,8,1,2,1,1,10130.97
402,33,0,0,40,1,0,00905,2,3,0,1,4,1,2,1,5,b,4,09,1,2,b,1,1,07,6,1,2,1,3,28366.715999999997
369,31,0,0,40,1,0,00905,2,3,0,1,4,1,2,1,5,b,4,11,2,2,b,1,1,07,17,1,2,1,3,17323.9587
167,38,0,0,40,1,0,00904,2,3,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,8,1,2,1,1,52681.043999999994
69,60,0,0,42,1,0,00500,2,1,0,1,1,1,b,2,3,2,4,16,2,1,b,1,1,01,6,1,2,1,1,72942.984
98,75,0,9219.1827,0,2,0,00304,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,9219.1827
96,78,0,4153.6977,0,2,0,00304,2,2,0,1,1,b,b,2,1,1,2,01,1,2,b,6,1,01,2,2,1,1,1,4153.6977
88,67,0,0,0,1,0,00104,2,1,0,1,1,1,b,2,3,1,4,16,2,2,b,6,1,01,14,2,1,1,1,30291.6003
53,69,0,24314.327999999998,40,2,0,00100,2,1,0,1,1,1,b,2,1,2,4,16,2,2,b,1,1,01,14,2,1,1,1,62812.013999999996
56,67,0,27961.477199999998,40,2,0,00100,2,1,0,1,1,1,b,2,1,2,2,16,1,2,b,1,1,01,6,1,1,1,1,127244.98319999999
18,88,0,12157.163999999999,0,1,0,00500,2,2,0,1,1,b,1,1,2,2,4,19,2,1,b,6,1,01,2,1,1,1,1,44576.268
66,65,0,1924.8843,32,2,0,00304,2,1,0,1,4,1,1,1,1,1,4,19,1,2,b,1,1,01,9,2,1,1,7,22186.824299999997
64,64,0,0,50,2,0,00304,2,1,0,1,1,1,b,2,1,1,4,18,2,2,b,1,1,01,12,1,2,1,1,63825.111
25,54,0,0,40,3,0,00305,2,1,0,1,1,1,b,2,1,2,4,22,2,2,b,1,1,01,11,1,2,1,1,193501.52699999997
27,53,0,0,0,3,0,00305,2,1,0,1,1,6,b,2,1,1,4,20,1,2,b,6,1,01,12,1,2,1,1,0
36,96,0,15196.454999999998,0,3,0,00305,2,1,0,1,1,b,b,2,2,1,4,19,2,1,b,6,1,01,2,2,1,1,1,36268.872599999995
54,59,0,0,40,2,0,00102,2,2,0,1,4,1,1,1,1,1,4,22,1,1,b,2,1,01,8,1,2,6,4,143859.77399999998
48,57,0,0,38,2,0,00102,2,2,0,1,5,3,1,1,1,1,4,22,2,2,b,1,1,01,18,1,2,6,4,121774.2594
92,46,0,0,30,2,1,01100,2,3,0,1,1,1,b,2,1,1,4,17,1,2,b,1,1,01,11,2,1,1,1,28366.715999999997
59,26,0,0,38,4,0,00104,2,2,0,1,1,1,1,1,5,b,4,21,2,2,b,1,1,02,14,1,1,1,1,13170.260999999999
68,56,0,0,40,4,0,00104,2,2,0,1,5,1,2,1,1,1,4,11,1,2,b,3,1,02,12,1,2,1,3,26847.070499999998
76,21,0,0,30,4,0,00104,2,2,0,1,1,1,1,1,5,b,4,19,1,2,b,1,1,02,16,1,2,1,1,8104.775999999999
74,52,0,0,30,4,0,00104,2,2,0,1,5,1,2,1,1,1,4,11,2,2,b,1,1,02,16,1,2,1,3,12765.0222
68,34,0,0,48,5,0,00100,2,1,0,1,4,1,2,1,1,1,4,18,1,2,b,1,1,05,8,1,2,1,3,36471.492
96,35,0,0,40,5,0,00100,2,1,0,1,5,1,2,1,1,1,4,18,1,2,b,1,1,05,6,1,2,1,3,40523.88
74,26,0,0,40,5,0,00100,2,1,0,1,5,1,2,1,5,b,4,18,1,2,b,1,1,05,16,1,2,1,3,27353.619
75,25,0,0,40,5,0,00100,2,1,0,1,5,1,1,1,5,b,4,18,1,2,b,1,1,05,16,1,2,1,3,27353.619
83,32,0,0,60,5,0,00100,2,1,0,1,5,2,1,1,4,1,4,14,1,2,b,1,1,05,13,1,2,1,3,141833.58
34,61,0,0,45,3,0,00102,2,2,0,1,4,4,2,1,1,1,4,16,1,2,b,1,1,01,9,1,2,1,5,62812.013999999996
36,61,0,0,40,3,0,00102,2,2,0,1,4,1,2,1,1,1,4,16,2,2,b,1,1,01,14,1,2,1,5,40523.88
40,89,0,0,0,3,0,00102,2,2,0,1,5,b,4,1,2,1,4,15,2,2,b,6,2,01,2,2,2,1,5,0
133,53,0,0,40,1,0,00300,2,3,0,1,1,2,b,2,3,1,4,19,2,1,b,2,1,01,13,2,1,1,1,37484.589
73,21,0,0,45,1,0,00300,2,2,0,1,1,1,b,2,5,b,4,18,2,2,b,1,1,01,17,1,2,1,1,45589.365
60,23,0,0,45,1,0,00300,2,2,0,1,1,1,b,2,5,b,4,18,1,2,b,1,1,01,6,1,2,1,1,50654.85
100,62,0,0,52,4,0,00300,2,1,0,1,1,1,b,2,1,2,4,19,1,2,b,1,1,01,11,1,2,1,1,60785.81999999999
106,58,0,0,52,4,0,00300,2,1,0,1,1,1,b,2,1,2,4,21,2,2,b,1,1,01,11,1,2,1,1,52681.043999999994
120,21,0,0,15,4,0,00300,2,1,0,1,1,1,b,2,5,b,4,19,1,2,b,1,1,01,6,1,2,1,1,16209.551999999998
121,20,0,0,0,4,0,00300,2,1,0,1,1,b,b,2,5,b,4,16,1,2,b,6,1,01,2,1,2,1,1,0
138,34,0,0,25,4,0,00300,2,1,0,1,1,1,1,1,3,1,4,18,2,2,b,1,1,19,8,2,1,1,1,15196.454999999998
75,54,0,0,45,1,0,00105,2,3,0,1,1,1,b,2,3,2,4,18,2,2,b,1,1,01,14,1,2,1,1,92191.82699999999
125,60,0,0,38,5,2,00900,2,1,1,2,1,1,b,2,3,2,4,20,2,2,b,1,1,01,8,1,2,1,1,29379.813
151,39,0,0,40,5,2,00900,2,1,1,2,1,1,b,2,5,b,4,20,1,2,b,1,1,01,8,1,2,1,1,45589.365
138,36,0,0,30,5,2,00900,2,1,1,2,1,1,b,2,5,b,4,18,2,1,b,1,1,01,8,1,2,1,1,30392.909999999996
100,63,0,0,0,2,0,00303,2,2,0,1,4,b,b,2,1,1,4,19,2,2,b,6,1,07,2,1,2,1,3,0
101,65,0,0,58,2,0,00303,2,2,0,1,1,1,b,2,1,2,4,16,1,2,b,1,1,01,13,1,2,1,1,55720.33499999999
62,70,1013.0969999999999,8206.0857,0,1,0,00104,1,3,0,1,2,b,1,1,4,3,4,09,1,1,b,6,1,03,2,1,1,1,2,9219.1827
90,42,0,0,80,4,2,00905,2,1,0,1,1,1,b,2,1,1,4,23,2,2,b,1,1,01,13,1,2,1,1,195021.1725
89,35,0,0,45,4,2,00905,2,1,0,1,1,1,b,2,1,1,4,23,1,2,b,1,1,01,12,1,2,1,1,141833.58
71,43,0,0,40,5,2,00500,2,4,1,2,4,1,1,1,1,1,4,16,1,2,b,1,1,16,11,1,2,8,3,137781.19199999998
67,42,0,0,40,5,2,00500,2,4,1,2,3,1,b,2,1,1,4,16,2,2,b,1,1,01,14,1,2,1,5,30088.9809
45,15,0,0,0,5,2,00500,2,4,1,2,1,b,1,1,5,b,b,12,2,2,1,b,1,16,2,1,2,9,1,0
52,22,0,0,23,5,2,00500,2,4,1,2,1,1,b,2,5,b,4,16,2,2,b,3,1,03,16,2,1,9,1,3039.2909999999997
60,75,0,18640.9848,13,1,0,00300,2,1,0,1,1,6,b,2,3,1,4,23,1,2,b,1,1,01,12,2,1,1,1,29987.671199999997
50,49,0,0,35,1,0,00500,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,15,2,1,1,1,26441.8317
57,77,0,22288.134,1,1,0,01101,2,1,0,1,1,6,b,2,3,1,4,22,1,2,b,6,1,01,10,1,1,1,1,92090.51729999999
66,71,0,15703.003499999999,0,1,0,00100,2,3,0,1,1,b,b,2,2,1,4,16,2,2,b,6,1,01,2,1,1,1,1,17830.5072
62,57,0,0,45,2,0,01500,2,3,0,1,1,1,b,2,2,1,4,16,2,2,b,1,1,01,6,1,2,1,1,54707.238
67,60,0,0,50,2,0,01500,2,3,0,1,1,1,b,2,3,1,4,16,1,2,b,1,1,01,6,1,2,1,1,95231.11799999999
68,65,0,17627.887799999997,0,1,0,01101,2,1,0,1,1,1,b,2,5,b,4,16,2,2,b,6,1,01,6,1,1,1,1,45488.05529999999
68,48,0,0,40,4,1,00904,2,2,0,1,1,1,2,1,3,1,4,20,2,2,b,1,1,17,14,1,2,8,1,55720.33499999999
97,20,0,0,0,4,1,00904,2,2,0,1,1,b,1,1,5,b,4,19,1,2,b,6,1,24,2,2,1,8,1,0
114,52,891.52536,5977.2723,0,4,1,00904,2,2,0,1,1,b,1,1,5,b,4,12,2,2,b,6,1,24,2,2,1,8,1,8692.37226
58,64,0,0,0,3,0,01101,2,2,0,1,1,b,b,2,1,1,4,22,1,2,b,6,1,01,2,1,2,1,1,81047.76
62,68,0,8104.775999999999,0,3,0,01101,2,2,0,1,1,b,b,2,1,2,4,16,2,1,b,6,1,01,2,1,1,1,1,8104.775999999999
58,59,0,0,0,3,0,01101,2,2,0,1,1,9,b,2,3,1,4,17,2,2,b,3,2,01,20,2,2,1,1,0
19,67,2330.1231,3647.1492,0,1,0,00302,1,3,0,1,1,b,b,2,4,1,4,17,2,1,b,6,1,01,2,2,1,3,1,11549.305799999998
305,80,0,12157.163999999999,0,2,0,00500,2,1,0,1,1,b,b,2,1,2,4,19,2,2,b,6,1,01,2,1,1,1,1,12562.4028
336,74,0,24314.327999999998,40,2,0,00500,2,1,0,1,1,3,b,2,1,1,2,16,1,1,b,1,1,01,18,1,1,1,1,61798.916999999994
134,54,0,0,35,3,0,00105,2,1,0,1,1,3,b,2,3,1,4,20,2,2,b,1,1,01,13,1,2,1,1,45589.365
160,25,0,0,40,3,0,00105,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,12,1,2,1,1,48628.655999999995
171,22,0,0,40,3,0,00105,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,12,1,2,1,1,15196.454999999998
229,48,0,0,50,4,2,00103,2,1,0,1,1,2,b,2,1,1,4,21,1,2,b,1,1,01,17,1,2,1,1,9117.873
211,47,0,0,40,4,2,00103,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,11,1,2,1,1,324191.04
94,55,0,0,17,6,1,00105,2,1,1,2,1,4,b,2,1,1,4,20,2,2,b,1,1,01,13,1,2,1,1,18235.746
106,58,0,0,50,6,1,00105,2,1,1,2,1,1,b,2,1,1,4,16,1,2,b,1,1,01,3,1,2,1,1,65851.305
141,28,0,0,0,6,1,00105,2,1,1,2,1,b,b,2,5,b,4,15,1,2,b,6,1,01,2,1,2,1,1,8712.634199999999
110,25,0,0,0,6,1,00105,2,1,1,2,1,b,b,2,5,b,4,19,2,2,b,6,1,01,2,1,2,1,1,0
110,29,0,0,40,6,1,00105,2,1,1,2,1,1,b,2,1,1,4,21,2,2,b,1,1,01,14,1,2,1,1,30392.909999999996
65,54,0,0,35,2,0,00303,2,1,0,1,1,3,b,2,1,1,4,16,2,2,b,1,1,01,13,1,2,1,1,60785.81999999999
75,54,0,0,45,2,0,00303,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,9,1,2,1,1,70916.79
127,56,0,0,40,2,1,00100,2,3,0,1,1,1,b,2,3,1,4,22,2,2,b,1,1,01,14,1,2,1,1,50654.85
110,17,0,0,0,2,1,00100,2,3,0,1,1,b,b,2,5,b,4,11,1,2,7,6,1,01,2,1,2,1,1,0
55,80,0,20667.178799999998,0,1,0,00902,2,1,0,1,1,b,b,2,2,1,4,16,2,2,b,6,1,01,2,2,1,1,1,25935.283199999998
161,24,0,0,50,1,0,00905,2,3,0,1,1,1,b,2,5,b,4,21,1,2,b,3,1,03,11,1,2,1,1,12157.163999999999
48,66,0,0,29,1,0,00100,2,3,0,1,1,1,b,2,3,1,4,21,2,2,b,1,1,01,8,1,1,1,1,43563.170999999995
110,58,0,0,40,1,0,00102,2,3,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,12,2,1,1,1,31709.9361
66,63,0,2431.4327999999996,0,2,0,01300,2,2,0,1,1,3,b,2,1,2,4,22,2,2,b,6,1,01,13,1,2,1,1,58151.767799999994
94,80,0,25327.425,0,2,0,01300,2,2,0,1,1,b,b,2,1,3,4,19,1,2,b,6,1,01,2,1,1,1,1,50654.85
55,43,0,0,0,3,2,00102,2,2,0,1,1,b,b,2,3,1,4,21,2,2,b,6,1,01,2,1,2,1,1,6281.2014
70,60,0,0,0,2,0,00306,2,1,0,1,1,b,b,2,1,1,4,23,2,1,b,6,1,01,2,1,2,1,1,0
59,62,0,0,42,2,0,00306,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,7,1,2,1,1,95231.11799999999
31,89,0,21376.3467,0,1,0,00303,2,3,0,1,1,b,b,2,2,1,4,22,2,2,b,6,1,01,2,1,1,1,1,96852.0732
58,72,0,13271.570699999998,0,1,0,00305,2,3,0,1,1,b,b,2,5,b,2,21,1,2,b,6,1,01,2,2,1,1,1,26644.4511
80,50,0,0,50,5,3,00101,2,1,0,1,3,1,b,2,1,1,4,22,1,2,b,1,1,01,11,1,2,1,7,202619.4
65,43,0,0,0,5,3,00101,2,1,0,1,1,b,b,2,1,1,4,23,2,2,b,6,1,01,2,1,2,1,1,0
75,56,0,0,45,3,1,00303,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,4,1,2,1,1,133728.80399999997
70,56,0,0,50,3,1,00303,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,6,1,2,1,1,136768.095
291,44,0,0,0,5,3,00906,2,1,0,1,1,b,b,2,1,1,4,19,2,2,b,6,1,01,2,1,2,1,1,0
197,45,0,0,40,5,3,00906,2,1,0,1,1,1,b,2,1,1,4,19,1,2,b,1,1,03,6,1,2,1,1,227946.82499999998
60,41,0,0,40,4,2,00101,2,1,0,1,1,3,b,2,1,1,4,21,2,2,b,1,1,01,18,1,2,1,1,55720.33499999999
60,36,0,0,50,4,2,00101,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,14,1,2,1,1,75982.275
59,67,0,14689.9065,0,1,0,00906,2,2,0,1,1,b,b,2,5,b,4,16,2,2,b,6,1,01,2,2,1,1,1,14689.9065
141,70,0,23301.231,0,4,0,00302,2,1,0,1,4,b,b,2,2,1,4,16,2,2,b,6,1,01,2,2,1,2,3,27657.548099999996
276,42,0,0,42,4,0,00302,2,1,0,1,4,3,b,2,5,b,4,20,1,2,b,1,1,01,18,1,2,2,3,70916.79
283,41,0,0,0,4,0,00302,2,1,0,1,4,b,b,2,3,1,4,16,2,2,b,6,2,01,2,2,2,2,3,0
302,31,0,0,0,4,0,00302,2,1,0,1,1,2,b,2,5,b,4,21,2,2,b,3,2,01,12,2,2,2,1,0
53,33,0,0,20,4,2,01300,2,3,0,1,1,1,b,2,1,1,4,19,2,2,b,2,1,01,16,2,1,1,1,20261.94
51,33,0,0,40,4,2,01300,2,3,0,1,1,1,b,2,1,1,4,16,1,2,b,3,1,01,6,2,1,1,1,20261.94
58,67,0,0,14,2,0,00500,2,1,0,1,1,4,b,2,1,1,4,22,2,2,b,1,1,01,13,1,1,1,1,30392.909999999996
58,69,0,0,40,2,0,00500,2,1,0,1,1,1,b,2,1,3,4,21,1,2,b,1,1,01,12,1,1,1,1,131702.61
40,59,0,0,35,1,0,01300,2,1,0,1,1,2,b,2,3,1,4,21,2,2,b,1,1,01,11,1,2,1,1,73956.08099999999
63,46,0,0,40,3,2,00101,2,1,0,1,1,1,b,2,3,1,4,22,2,2,b,1,1,01,13,1,2,1,1,84087.05099999999
69,15,0,0,0,3,2,00101,2,1,0,1,1,b,b,2,5,b,b,12,1,2,7,b,1,01,2,1,2,1,1,101.30969999999999
392,74,0,23301.231,55,2,0,00304,1,1,0,1,1,1,2,1,2,1,4,16,2,1,b,1,1,01,8,2,1,1,1,95231.11799999999
489,47,0,0,30,2,0,00304,1,1,0,1,1,1,1,1,3,1,4,17,1,2,b,1,1,01,12,2,1,1,1,5268.104399999999
209,74,0,20261.94,0,1,0,01300,2,2,0,1,1,b,b,2,3,1,4,16,2,2,b,6,1,01,2,2,1,1,1,28670.645099999998
89,55,0,0,0,5,1,00103,2,1,0,1,1,b,b,2,1,2,4,21,2,2,b,6,1,01,2,1,2,1,1,0
90,46,0,0,50,5,1,00103,2,1,0,1,1,7,b,2,1,1,4,21,1,2,b,1,1,01,12,1,2,1,1,303929.1
97,27,0,0,38,5,1,00103,2,1,0,1,1,4,b,2,5,b,4,23,1,2,b,1,1,01,18,1,2,1,1,46602.462
137,23,0,0,0,5,1,00103,2,1,0,1,1,b,b,2,5,b,4,19,1,2,b,6,1,01,2,1,2,1,1,0
127,16,0,0,0,5,1,00103,2,1,0,1,1,b,b,2,5,b,b,13,2,2,2,6,1,01,2,1,2,1,1,0
70,30,0,0,43,3,1,01101,2,1,0,1,1,1,b,2,1,1,2,22,1,2,b,1,1,01,6,1,2,1,1,101309.7
58,28,0,0,38,3,1,01101,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,55720.33499999999
114,73,0,19958.010899999997,0,2,0,00904,2,2,0,1,4,b,2,1,2,1,4,11,2,1,b,6,1,01,2,2,1,1,5,22632.586979999996
138,36,0,0,45,2,0,00904,2,2,0,1,1,2,1,1,5,b,4,21,2,2,b,1,1,01,15,1,2,1,1,70916.79
161,57,0,0,38,2,0,00904,2,2,0,1,1,1,b,2,3,1,4,19,2,2,b,3,1,01,16,1,2,1,1,4761.555899999999
30,45,0,0,18,4,2,01500,2,1,0,1,1,1,b,2,1,1,4,19,2,2,b,6,1,01,14,1,1,1,1,6078.581999999999
29,50,0,0,50,4,2,01500,2,1,0,1,1,6,b,2,1,1,4,18,1,2,b,1,1,01,6,1,1,1,1,39510.782999999996
117,60,0,0,40,2,0,00100,2,1,0,1,1,3,b,2,1,1,4,23,2,2,b,1,1,01,13,1,2,1,1,88139.439
115,65,0,12157.163999999999,0,2,0,00100,2,1,0,1,1,1,b,2,1,2,4,16,1,1,b,6,1,01,6,1,1,1,1,12157.163999999999
98,59,0,0,45,2,0,00500,2,2,0,1,4,1,b,2,1,1,4,19,1,2,b,1,1,01,6,1,2,1,5,75982.275
104,59,0,0,40,2,0,00500,2,2,0,1,4,1,b,2,1,1,4,20,2,2,b,6,1,01,6,1,2,1,5,26340.521999999997
90,51,0,0,40,2,0,00900,2,1,0,1,1,2,b,2,1,2,4,24,1,2,b,1,1,01,13,1,2,1,1,70916.79
100,37,0,0,40,2,0,00900,2,1,0,1,4,1,b,2,1,2,4,21,2,2,b,1,1,01,14,1,2,1,5,75982.275
41,30,0,0,40,1,0,01100,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,6,1,2,1,1,81047.76
288,38,0,0,40,3,1,00301,2,3,0,1,2,3,1,1,3,1,4,19,2,2,b,1,1,03,16,1,1,1,2,38497.685999999994
353,21,0,0,25,3,1,00301,2,3,0,1,2,2,1,1,5,b,4,18,2,2,b,1,1,03,16,2,1,1,2,5065.485
238,17,0,0,0,3,1,00301,2,3,0,1,1,b,b,2,5,b,4,14,1,2,7,6,1,03,2,2,1,1,1,0
56,77,0,23605.160099999997,0,1,0,00301,2,2,0,1,1,b,2,1,1,1,4,16,2,2,b,6,1,01,2,2,1,1,1,44322.993749999994
157,75,0,20565.8691,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,2,19,1,1,b,6,1,01,2,1,1,1,1,62893.06176
182,70,0,19147.5333,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,1,31811.245799999997
164,42,0,0,50,7,3,00306,2,1,0,1,4,1,1,1,1,2,4,19,1,2,b,1,1,01,8,1,2,6,4,66864.40199999999
188,44,0,0,0,7,3,00306,2,1,0,1,1,b,b,2,1,2,4,19,2,2,b,6,1,01,2,1,2,1,1,0
165,19,0,0,25,7,3,00306,2,1,0,1,1,1,b,2,5,b,4,18,2,2,b,1,1,01,14,1,2,1,1,2431.4327999999996
200,18,0,0,40,7,3,00306,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,3,1,01,12,1,2,1,1,2026.1939999999997
236,46,0,0,40,7,3,00306,2,1,0,1,1,1,b,2,3,2,4,20,2,2,b,1,1,01,8,1,2,1,1,48628.655999999995
321,74,0,17020.029599999998,0,1,0,00100,2,3,0,1,4,b,b,2,2,1,4,09,2,2,b,6,1,01,2,2,1,2,3,17020.029599999998
77,69,0,16108.242299999998,0,2,0,00905,2,2,0,1,1,7,b,2,1,2,4,24,2,2,b,6,1,01,15,1,1,1,1,29683.742099999996
82,71,0,24314.327999999998,0,2,0,00905,2,2,0,1,1,b,b,2,1,1,2,24,1,1,b,6,1,01,2,1,1,1,1,24314.327999999998
90,35,7598.227499999999,2735.3619,0,2,0,00905,2,2,0,1,1,b,b,2,5,b,4,16,1,1,b,6,1,01,2,2,1,1,1,16918.7199
178,87,0,0,0,2,0,00100,2,3,0,1,1,b,b,2,1,1,3,23,1,2,b,6,1,01,2,2,1,1,1,0
201,84,0,0,0,2,0,00100,2,3,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,2,1,1,1,0
218,38,0,0,40,2,0,00100,2,3,0,1,5,6,2,1,1,1,4,09,1,2,b,1,2,17,6,2,2,8,3,19552.7721
121,24,0,0,27,2,0,00100,2,3,0,1,5,6,3,1,1,1,4,12,2,2,b,1,2,17,12,2,2,8,3,4153.6977
78,42,0,0,38,3,2,00103,2,2,0,1,1,1,b,2,3,1,4,21,1,2,b,1,1,01,12,1,2,1,1,82567.4055
107,47,0,0,20,4,2,00902,2,1,0,1,1,3,b,2,1,1,4,21,2,2,b,1,1,01,13,1,2,1,1,52681.043999999994
91,46,0,0,50,4,2,00902,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,101309.7
114,51,0,0,98,4,3,00305,2,3,0,1,4,7,3,1,5,b,4,16,1,2,b,1,1,05,16,2,1,1,3,16209.551999999998
80,17,0,0,0,4,3,00305,2,3,0,1,1,b,1,1,5,b,4,14,2,2,5,6,1,05,2,2,1,1,1,0
79,15,0,0,0,4,3,00305,2,3,0,1,1,b,1,1,5,b,b,12,2,2,5,b,1,05,2,2,1,1,1,0
79,45,0,0,56,4,3,00305,2,3,0,1,4,1,2,1,5,b,4,15,2,2,b,1,1,05,16,2,1,1,3,7091.678999999999
106,66,0,21376.3467,0,2,0,00906,2,1,0,1,1,1,b,2,1,2,4,16,1,2,b,6,1,01,17,1,1,1,1,70612.8609
116,58,0,0,0,2,0,00906,2,1,0,1,1,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,2,1,1,0
121,47,0,0,40,4,2,00904,2,2,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,11,1,2,1,1,70916.79
108,48,0,0,50,4,2,00904,2,2,0,1,1,3,b,2,1,1,4,22,1,2,b,1,1,01,13,1,2,1,1,96244.215
121,17,0,0,0,4,2,00904,2,2,0,1,1,b,b,2,5,b,4,13,1,2,1,6,1,01,2,1,2,1,1,0
122,17,0,0,0,4,2,00904,2,2,0,1,1,b,b,2,5,b,4,13,1,2,1,6,1,01,2,1,2,1,1,0
54,79,0,16006.932599999998,0,1,0,00304,2,2,0,1,1,b,b,2,2,2,4,21,2,2,b,6,1,01,2,1,1,1,1,44778.8874
68,72,0,23402.540699999998,0,1,0,00901,2,2,0,1,1,b,b,2,2,1,4,19,2,1,b,6,1,01,2,1,1,1,1,26533.01043
83,67,0,17627.887799999997,0,1,0,00901,2,2,0,1,1,b,1,1,5,b,4,21,2,1,b,6,1,01,2,1,1,1,1,42357.585569999996
75,64,0,0,0,2,0,00306,2,1,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,30392.909999999996
75,69,0,0,0,2,0,00306,2,1,0,1,1,1,b,2,1,1,2,19,1,2,b,6,1,01,7,2,1,1,1,30392.909999999996
164,68,0,0,37,2,0,00500,2,1,0,1,1,1,b,2,1,3,4,19,2,2,b,1,1,01,12,1,2,1,1,66256.5438
165,70,0,38193.7569,0,2,0,00500,2,1,0,1,1,1,b,2,1,2,4,19,1,1,b,6,1,01,6,1,1,1,1,38193.7569
79,34,0,0,60,3,1,00306,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,271509.996
72,35,0,0,40,3,1,00306,2,1,0,1,1,6,b,2,1,1,4,21,2,2,b,1,1,01,17,1,2,1,1,50654.85
65,77,0,14791.216199999999,0,2,0,01100,2,2,0,1,1,b,b,2,1,1,4,16,2,1,b,6,1,01,2,1,1,1,1,69599.76389999999
